"","date_time","western_hub_dalmp_average","yhat","lo95","hi95","lo85","hi85","lo75","hi75","lo65","hi65"
"33",2025-09-12,43.290794,38.1186605431976,27.3295809710886,44.0751504691321,32.5101904891334,41.3806699220852,34.4871834145187,45.4005865373211,35.6143190989386,42.4919262371828
"34",2025-09-13,33.827301,35.0136284806727,25.9970548963877,43.3168937546417,28.190096319351,39.1620479953415,31.0305612557276,41.5121625309672,32.8709382102373,39.9172510767825
"35",2025-09-14,38.456611,37.1505636792287,28.4003196829258,49.231107853243,29.7220130864093,43.0752865260669,31.2974068231501,44.3903727836354,32.8657819584318,42.457692530033
"36",2025-09-15,56.041714,49.7865410952335,43.3773472634391,65.3398739641815,45.0090621195781,56.7750744951437,48.3972859284191,52.1666550357356,46.5038296508354,54.3878602099739
"37",2025-09-16,48.686894,45.8411799363568,40.0165829927003,57.8558355602326,39.0325393104128,52.8744749741903,39.600319617013,48.7881008409518,42.3619719204544,47.7352973371555
"38",2025-09-17,47.890037,45.1234042999197,37.2466934917183,58.9883138440016,35.981581460557,52.9168393657354,38.6965300098657,49.9655674786612,42.6681288317306,45.9036939893907
"39",2025-09-18,54.016736,50.3461893410602,40.7124933792829,64.2409456563951,41.8792312737911,55.8000463315865,43.9336468922659,54.9342914333468,46.0298290820726,52.445374457146
"40",2025-09-19,62.942111,53.6546083626142,44.8414166486308,72.5640762501682,47.2366331874863,59.0880610714311,50.3775002471286,59.994210860789,49.66684499767,60.7794150668549
"41",2025-09-20,47.847685,43.2798093067671,35.9016497512872,54.1138067804043,35.0956030274233,48.648825113479,34.0805925680955,47.0722897298685,37.1626475206292,45.780503633451
"42",2025-09-21,44.134621,39.9728713421902,32.0333789839002,54.275141541933,33.1462887440123,46.5091907202333,35.1631530886684,47.673408422331,36.3519869103882,43.8802379038845
"43",2025-09-22,62.1199,51.4557817614373,42.5156727593379,75.9997370503467,43.3858681700238,61.5524459678863,46.0344259442937,58.5564135907641,46.6220100444368,54.0451531018614
"44",2025-09-23,78.892061,59.4115647134887,49.3591328630436,91.2028762177837,47.3768827171154,75.931554558779,50.0822497675441,79.6297580015961,52.292304923684,78.8764882473584
"45",2025-09-24,53.922391,69.7668482146688,53.4574982464053,102.009264610962,50.5975124310698,86.7901228732394,53.1690329399487,89.0703547297398,53.1370413600884,83.3457141986908
"46",2025-09-25,74.307132,67.831720473665,50.2150372543216,93.3915636963725,47.3599898730904,75.3590883266905,46.7099410183108,88.0529150287783,47.0717957612185,78.2873212652013
"47",2025-09-26,67.022518,58.4075573571036,48.9544822987043,83.7039456327426,46.6893461353802,65.9456900987759,48.4877962646324,77.2294934837137,46.7279508337862,64.1196445235998
"48",2025-09-27,53.07869,47.0230063276527,39.5899397629164,62.826478808176,37.0836879255546,51.25003736917,38.2992996266079,50.2607481198251,39.1239044303429,49.2340316146668
"49",2025-09-28,50.081123,55.7524128823291,41.0877975186863,73.4612568677811,40.7634145427728,61.9016571176978,42.9765797085101,61.1805410656688,46.4951858000409,60.1356359952301
"50",2025-09-29,70.530364,60.0415206711303,53.2285377652549,90.1991099082908,51.9776995322241,76.7583938127272,53.0216319618047,72.1572145165589,53.9312452419505,70.5577097234149
"51",2025-09-30,75.553251,54.3417545168044,48.1211417894529,78.6566762747431,51.0776622256835,64.5631069510942,51.9635052348836,62.296862863692,49.2350782635568,57.3060536073404
"52",2025-10-01,48.352076,46.7685641751393,38.3575631413148,66.8461046631798,37.7999429101001,52.8555419754711,39.2636215087654,50.7652735491884,39.7113375912376,48.2592814895911
"53",2025-10-02,53.352362,45.1468958605947,38.1394860944063,63.797814219441,38.728757820191,52.1035109408723,39.2857172902146,49.874720762307,40.0685520715053,47.0161865130151
"54",2025-10-03,57.178194,48.2586204033704,39.4889254899979,62.4841738592809,39.9047848126988,53.2699020076014,42.0634001824944,51.889084464889,42.7712304803457,46.9570814398608
"55",2025-10-04,50.375236,49.1205440398924,38.429115008226,63.0778061907487,37.5069482662445,53.3530379098367,38.9675810993093,49.9774845332774,39.7993901830612,45.835741853324
"56",2025-10-05,52.462807,49.4721063782225,36.0135646418128,61.4309314701471,37.3797319961275,52.8315004091642,39.3343325432396,51.6247115704224,40.3808971949632,46.6337901315796
"57",2025-10-06,100.008048,56.7225780732434,44.9149101370283,82.8833038264991,45.6419569165731,66.3394529089678,48.9824017948164,62.2476422604886,50.9160881560134,58.6940332428962
"58",2025-10-07,73.481146,72.8284722298672,50.8906939829006,105.376059606571,51.2374013118306,86.5608896480537,55.2551874560555,84.7621462041011,55.5978021888075,84.6294584142297
"59",2025-10-08,48.612934,56.9227513901953,47.50077593346,83.362675216003,44.4867839254985,66.8899185524529,45.5500510550599,65.1352812595774,46.0335203033032,61.9398569423965
"60",2025-10-09,48.995745,52.9255687092445,39.4345492767423,66.2019838985402,38.0253142090932,55.5100263977464,40.8374973389967,51.6754489935698,41.9968164275448,52.9291591204848
"61",2025-10-10,42.104354,49.3134494556158,39.375887140755,61.1083323684365,36.417835471708,53.551818207908,39.509594715099,49.2172357383472,41.04290017229,50.1103129822093
"62",2025-10-11,51.631474,48.4842893194763,39.4033028801085,58.385252156222,35.7139673797071,53.1381047618414,38.5946725174401,48.7649021872942,40.1230509058483,49.536329296699
"63",2025-10-12,57.354122,48.3513711849374,39.3905988023062,62.3868577230841,37.0702185685933,55.2838631066774,39.0711033988952,52.8252800458501,41.3777299856542,51.5632047456306
"64",2025-10-13,66.284988,55.5991987291914,43.6741356015264,82.8510486054587,44.9804139996099,73.4817735368264,46.5702723630906,65.8057961203534,48.4739919115245,71.7723526540884
"65",2025-10-14,57.437407,54.3857532999722,44.5486014969842,75.9654748396179,45.505718992495,64.103923697043,47.2300156925607,59.5821369366902,48.2261879823811,58.548233915463
"66",2025-10-15,52.995767,52.6502727765541,42.4691064091241,72.9743954370997,41.0775995115269,59.8080306205216,43.3538095631162,55.1976286566022,45.9217594037641,56.5374242767627
"67",2025-10-16,45.916855,49.178013401355,40.4417026433132,67.2381728034631,37.5253108259542,56.0340027635693,39.8181483498355,51.255591082986,43.8867975574521,52.3391649048948
"68",2025-10-17,48.15453,45.9749071278787,36.6518911007683,60.3124188962624,34.139235854164,52.0864648334627,36.2942044794043,48.8427256150732,38.437748294919,47.3947667898767
"69",2025-10-18,47.208977,44.0289073244043,33.689532614279,59.7072857675054,32.4299100958795,51.0135337728543,36.2381602975981,47.028476794312,36.217035300756,43.7718167931878
"70",2025-10-19,42.718437,44.4754413967303,34.0693663737568,58.483895131263,32.405117815252,50.8640655514495,34.8210298303063,49.2336524819817,36.5212947773528,46.4290691660383
"71",2025-10-20,53.293768,46.7120008884181,36.5674430891349,64.006480451225,36.1255816273207,55.3257319933695,38.2929988262055,51.3152241780889,38.0798308464302,47.5451983293688
"72",2025-10-21,50.801009,43.5614532538231,35.5039244790933,53.9166425822943,35.739457952211,49.7922605297771,36.5045912977613,46.7943556487351,36.3821158563717,45.5300750946179
"73",2025-10-22,51.561821,47.915058358339,36.91200023385,60.889014034059,38.7376318446409,54.0150940885219,39.3878046353269,51.2452204006941,40.7971752029376,47.86301213451
"74",2025-10-23,69.604264,50.3958166959755,39.9011232271573,63.2464625811958,41.6146942324394,56.5711986797106,41.0833725181252,52.470273477608,44.120965938652,50.4828354842494
"75",2025-10-24,63.774592,53.5299301675023,42.6817273058896,68.5709837747937,42.9867417372249,57.4367069487409,43.8232283320562,54.2518430427175,47.7505655434017,55.1189091656683
"76",2025-10-25,60.575456,50.7946087168265,42.3636480128406,67.5402759266784,38.6972025125032,56.2699807784262,40.7080530610222,50.8190641549944,44.1783774632504,53.9333943934882
"77",2025-10-26,54.826752,51.7481946208082,38.6871648604383,68.0069085708557,39.2623414127363,56.8048863967566,39.8020495931868,55.8718172004608,43.4410657554916,55.5432563515986
"78",2025-10-27,64.568733,57.5652759976857,43.8532465267131,76.9694448012258,45.9450226369219,71.4068582466585,47.6892472957597,65.785060842005,51.7647358427475,70.3918817334965
"79",2025-10-28,65.268946,58.5255793693067,46.9800764201748,77.5639280069974,47.248124286793,70.4533244790397,48.5952364693522,65.1716731875551,52.0104916056526,69.3961427687619
"80",2025-10-29,63.01287,57.3218191397078,45.8942330516944,76.0251275425392,46.2156321090211,66.7848239062899,45.8131787931118,62.8589301147888,50.1445857655651,61.6013680221995
"81",2025-10-30,70.595655,56.1570142435178,47.206655559303,77.456379801795,46.2842774889166,63.8010414132244,46.4539313617151,59.6829387441344,48.3737581647647,60.1965820282899
"82",2025-10-31,47.943861,52.8239399108891,45.249636054627,72.2475656582272,42.6636209946305,60.1329418758201,43.2766333250272,56.8163977522885,45.2879936923927,56.5288415327734
"83",2025-11-01,55.548168,48.9848521089431,41.149012328385,63.6293238526244,38.6410078067429,54.6666024173952,39.0978546920236,49.6097252799492,41.5551385833914,50.1612211299662
"84",2025-11-02,53.432892,52.7567682667664,41.2491740898933,64.0709159872515,41.4488559835869,55.7963168750607,42.4054839816388,52.7948477105341,46.7818825235751,53.9663295199104
"85",2025-11-03,58.931801,62.0281153183895,47.8090631360632,82.1626187401315,49.4947778962338,73.967552039558,51.047635531169,65.9916782674418,53.735273130276,71.1958023159495
"86",2025-11-04,50.635496,57.1430110663317,46.7106920953498,75.9044319449471,45.4003740239427,64.853280798735,46.5085585745709,60.7420089828605,50.4874712275123,59.1404845738091
"87",2025-11-05,48.979908,53.0118498951469,42.6885310340946,69.13788199781,43.1809519238853,59.2797595888224,42.3944549885663,55.7489591401532,45.3096522340666,53.5373967213107
"88",2025-11-06,59.392988,56.4645684561579,43.4970001868895,76.8446293520875,44.0589746254843,64.0644634229378,44.6962424399184,59.3946297052447,47.6795677634526,59.0422880102931
"89",2025-11-07,52.115158,53.6564070144603,44.552293641706,65.8837053552589,42.8732074229019,58.74167258375,43.5296670975574,56.9751369208363,46.933654893955,55.0478129672629
"90",2025-11-08,57.341504,49.7171792879904,42.6604234993808,62.9543868558596,40.1089803333197,56.280017212816,41.7422536698471,51.2889094020955,42.2446189296683,50.761794064365
"91",2025-11-09,54.08881,52.3046489900295,40.6363917198232,62.5641853474403,40.5667540765036,54.2053721730518,42.9531961583028,55.8014060131004,44.1115489538898,53.6541424610323
"92",2025-11-10,82.604113,65.7694831031976,53.9986425834119,94.3682981702316,52.5470652808876,87.8007394070322,56.9407092452657,75.7238647651386,57.3990976909326,83.4010707551586
"93",2025-11-11,91.389972,70.7228212920582,54.5707933270659,97.4100921736633,51.3526492448392,85.6104411840087,56.8512979164618,76.7311957926144,59.7195599753274,86.8918910529231
"94",2025-11-12,57.111444,62.9730332971646,51.1687725301713,84.2568742605036,47.5504533013204,69.5072821864167,49.4923522318154,63.7768787991098,49.7801261265838,67.7670843212083
"95",2025-11-13,57.351076,56.1953488278148,47.211281058834,73.7053764534145,46.16902977324,62.8549724612257,45.2486269441966,60.4546999582855,46.6048318742249,59.1402960623031
"96",2025-11-14,58.832854,57.803252563493,45.6353732851271,71.5274797833152,44.9274553276069,60.6742853743456,44.9000511071799,60.4879927252846,49.1667971323143,57.2153190607007
"97",2025-11-15,44.959554,44.5441634064278,37.8054536897773,57.0078073115985,35.1913673990095,50.8448198303418,37.1363316451265,47.4787450084882,37.3845326334414,43.2225578462166
"98",2025-11-16,42.419772,49.0240220506935,38.7243240007648,62.3527442264197,38.5963639943167,56.4158733800393,39.3046664735509,56.7714004488067,41.3002710110798,53.5974579558971
"99",2025-11-17,55.957464,56.0905338467706,45.8661935882635,80.7644769411427,45.6633561693967,72.4403353376593,45.1384418120478,67.9613980848649,47.7494723924854,64.843072824313
"100",2025-11-18,81.917552,61.5194712546593,50.6708178902681,86.2033605128154,49.7049291222592,72.0286345964994,48.2839032646817,66.3172964400149,50.556919307157,67.2079516010039
"101",2025-11-19,73.687917,69.4909111474434,53.3616711071766,93.2689641941866,52.5242377390888,77.8717058612953,56.1233081597283,72.8616717070052,54.6821312211905,69.694880035152
"102",2025-11-20,76.898555,66.1614757660877,54.8575435343974,89.1158244689931,53.1657111450806,71.8468222474121,58.1728387708903,68.1715699500153,55.9403014192502,67.4115352913429
"103",2025-11-21,65.070979,60.643010197882,54.489686141215,82.3773128242095,52.4557029083682,66.7374429742821,58.9479687112763,61.7153968194475,53.3202034492999,58.9253456029496
"104",2025-11-22,47.970047,53.2219019487937,45.0616424131308,67.1375773409935,44.0464506963287,58.1685313457467,46.1699270955835,54.4540669049916,48.9559279034379,57.3042814684809
"105",2025-11-23,42.874953,48.7983045378454,40.0619105065042,58.9056915255301,40.7431602577683,55.1570339379602,41.5933037799964,49.5787543195831,43.1647155870996,50.3770343101824
"106",2025-11-24,48.887928,54.2513699677207,48.2591606503795,71.997705936584,47.863375333507,67.7412763856021,51.0338852957106,60.5076977502976,50.169525251947,58.1084114640269
"107",2025-11-25,49.594208,52.8876074874878,49.7200593875754,72.982780721569,47.5225374101012,63.7762651892886,49.2767125619441,58.7054912057554,49.5415834195289,51.5156239071663
"108",2025-11-26,37.990208,42.1193287141853,37.321412628743,51.2924630885669,35.7693873767788,48.2572878645466,37.1651575111844,47.9127319941351,37.3698332919814,42.8453305671628
"109",2025-11-27,40.022892,41.5697362403188,37.4148469102269,54.0008382551408,36.0675091701495,48.0734529684111,36.4327954180801,47.1552671999342,36.6592875718867,42.0402847523381
"110",2025-11-28,51.140513,53.0092062164524,43.7609010588989,71.1685619675449,44.3224126322642,64.8001249814288,44.9006201400653,59.8540244398641,44.36638903204,58.2435390262243
"111",2025-11-29,46.690581,51.0270090973484,45.0690173442673,65.5566025269103,43.0853130970013,59.510913782052,44.5481792367593,56.0965510535028,47.8270945447363,55.5601674274016
"112",2025-11-30,48.940835,48.5660140033691,43.9250076992766,62.0212633011107,41.6057944288774,55.2872295091732,43.9827169819957,48.8209651772184,43.046793116638,50.6629178972805
"113",2025-12-01,75.307485,66.1749162774058,52.7806725511041,92.872796089439,49.385101444305,83.7199003757413,53.097015260626,81.7868546781502,54.4745434456557,78.8262995140859
"114",2025-12-02,84.777529,77.4528727123034,59.8973355307544,106.748620453476,62.7915998133436,92.7570583845225,65.7135620475661,84.0333190557153,71.5794567770049,80.9407636208906
"115",2025-12-03,69.032163,85.0047741467211,59.1825663220428,113.256968493783,59.5867226486742,91.0149543182757,65.7074418034976,90.9118349679654,68.4898640152516,86.0875854997444
"116",2025-12-04,78.194137,82.8860302919063,58.4515662740822,111.670389274993,57.0538662439925,91.3363470037218,59.1178230840917,86.0029962982259,60.6108897772896,83.2755213753386
"117",2025-12-05,101.042311,101.947077809961,62.7306026130964,122.833807749681,63.963203331036,105.611755031274,68.8236664405046,108.540856787709,75.0187407141607,102.277125288538
"118",2025-12-06,66.563086,68.5782725804378,54.6891198473255,96.7854340834765,57.7342374645416,72.9872978136923,58.2702133179787,72.5282978487631,58.0406085422449,65.4982721676475
"119",2025-12-07,87.786232,66.6437316763633,53.512089519065,83.4970697262261,55.0128606202511,70.1937590795171,57.1398503995692,69.0692614937418,55.9896317421184,62.9643780463764
"120",2025-12-08,135.383984,106.708943865984,61.7967444077326,135.606253462574,63.501769542803,117.785899522375,72.066869043508,120.349075597033,73.7433225372407,113.137915328507
"121",2025-12-09,132.851461,116.241195156117,62.1349367749168,142.022977641124,68.0861760777901,115.616166785371,78.1940619748176,119.964201161336,77.8989702686097,103.706027039396
"122",2025-12-10,86.509105,73.1355354158814,54.9330986382968,111.972578296259,55.6650797522576,81.8408521144516,57.8171663362194,77.1581524226627,54.2466460370149,68.6527495461189
"123",2025-12-11,101.762364,75.7559952133362,54.461591396734,114.595748099141,52.0041324343542,85.6417208720162,54.5871556750539,86.4247406660785,50.5106814938728,75.5914806619064
"124",2025-12-12,104.290069,94.7228276516055,55.5185369652019,134.520522289895,58.7033387523576,99.9356737616121,64.4699027957318,104.309951634793,65.7217587669264,92.3153207695098
"125",2025-12-13,64.983009,65.8332661337333,55.6920602943954,99.3017321166225,56.915849006876,74.104534097472,57.5411752128736,70.7559890110811,57.5956758454174,64.4647334081569
"126",2025-12-14,108.144044,85.952938376296,54.0965684462878,120.120193522559,55.6516554571146,101.879758400389,59.6239933983381,95.0919343638303,57.762628911552,84.9036690006016
"127",2025-12-15,139.026913,104.848831599252,56.9777442617341,147.213426406443,65.2165927649485,112.092868673724,71.0499338743409,114.400332207886,73.1801024143877,99.429062195034
"128",2025-12-16,84.76448,74.5476572289062,50.2416668086457,122.552247206983,58.8776311267716,90.4696891841754,59.7712806042553,91.412260890333,58.1733144672385,78.948732364349
"129",2025-12-17,59.199928,48.2233120432955,43.8900509641457,82.4186671831957,42.4271320351064,60.4125449907364,40.7924866957717,59.9369465234303,39.8408879415245,58.2034153825548
"130",2025-12-18,46.353044,46.081796635821,38.563730477583,65.2287970364986,37.7034874389833,50.8256323272879,36.3243459727382,54.8087835110495,38.1468152836417,52.4249635821314
"131",2025-12-19,48.313202,48.7164556850765,40.3035301415038,80.5989651178115,39.6811069593176,60.3776170769337,38.8116405449467,55.2284456316502,39.9345604666439,49.5519101456136
"132",2025-12-20,41.79732,48.0351964817603,35.9565659118417,70.3400355340126,36.9859484135995,55.8941185355642,36.0586978334999,51.0808391559674,38.3753517485924,49.1933128872831
"133",2025-12-21,40.821328,44.8848816072324,34.3788355842848,73.5071318949517,37.9871170790022,57.252542950766,35.4677138278916,50.4541809084286,38.1139447009485,47.306611150789
"134",2025-12-22,82.297726,50.8374020935245,36.046623027968,72.0431968257068,41.4898703700923,59.8190752009749,39.1276730842677,53.9850172094258,39.1728160966754,50.3359769225515
"135",2025-12-23,44.6305,48.101786570858,35.5782916185507,74.9069384368647,41.8083007192936,58.7122638076656,37.9253880837006,51.7648977311804,39.6793763747211,48.6903269996611
"136",2025-12-24,43.417007,31.7417107326713,20.9890158249272,48.419428935918,23.5166037649854,39.7597254808488,26.1410662141205,39.8653305806718,26.4781305779968,38.7437996987563
"137",2025-12-25,33.119699,28.9334420919153,18.0323958351476,38.7994672011097,20.9711599986168,33.5531780094779,22.8639787933564,32.9115466017941,23.20533238215,32.2760365363744
"138",2025-12-26,55.492902,47.0951339780176,29.3929463348591,78.6677487859656,35.6912500416776,65.4689176865332,36.7975697722742,56.5205275988989,35.7733911980525,50.1993223914458
"139",2025-12-27,47.861455,38.6490602832198,28.938088497012,54.5870814130591,32.0456595175634,39.5980929997532,32.4652078809259,41.0531491141131,32.7468862169398,41.2516070517756
"140",2025-12-28,42.839448,36.6531100058497,25.4862325852934,45.8662801821936,26.9782804492513,37.39837805461,30.3260446157628,42.7413940811477,29.5415793596927,38.7845169449648
"141",2025-12-29,38.605126,45.9005823682415,31.0880858072762,70.9384270705489,34.5882806086999,62.1106511075397,36.3215393634237,48.4751861221791,36.2339326314211,46.6231861050171
"142",2025-12-30,61.103046,60.2244974944344,39.5169156679275,104.748441439971,47.3965486396677,92.6266238311693,45.597207911292,77.8483488869237,46.6728478192061,66.742764450271
"143",2025-12-31,55.428272,61.6349276051055,47.367844941186,90.0129153061166,52.4533525732686,75.5800301624763,50.6266561226985,63.7120723207758,47.9532912212599,64.852481779878
"144",2026-01-01,53.427892,52.8905299934524,42.5825317971918,77.8429219668249,45.3832530900935,65.627935707571,45.055922712148,60.563931997127,44.0477680154937,56.7891444504789
"145",2026-01-02,52.912593,52.343478674408,39.6222833421503,75.4082731302895,49.4377956405654,67.6083507337182,48.0723894568169,63.697107685612,47.7001959774209,61.1289255866714
"146",2026-01-03,NA,45.3468186100937,35.9560688148766,55.5415917842678,42.1941507120799,55.1187978430279,44.3182762551391,48.7147661256659,43.4152929187942,52.9577878557697
"147",2026-01-04,NA,40.9280554831134,30.3394793543284,49.6384640277468,33.0366460588233,47.9791799261767,38.4318207505217,46.2319372984573,36.7011955892133,47.7484648274663
"148",2026-01-05,NA,39.9445793981383,29.3789132354409,62.7016137892612,34.2597900294504,51.6571043988409,37.0121233210198,48.016931165621,34.2288095781657,47.252194926251
"149",2026-01-06,NA,36.462254917249,28.077872497674,56.6115855730696,30.7651063447571,42.3530476766011,31.2761620700695,43.8471853958818,33.1860438605756,42.0233178976358
"150",2026-01-07,NA,33.0636660950676,25.3588664036637,50.0205404399091,28.1816758363805,40.8913911314049,29.9334853068669,41.6746992953921,32.4635546675317,39.055471637646
